osm_id,osm_type,lat,lon,aeroway,highway,addr:state,ele,fixme,gnis:feature_id,name,wikidata,FAA:LFSN,faa,lit,start_date,surface,addr:city,addr:housenumber,addr:postcode,addr:street,ref,access,opening_hours,website,historic,note,alt_name,disused,operator,aerodrome:type,iata,icao,owner,source,wikipedia,phone,faa:lid,designation,name:etymology:wikidata,area,created_by,rooftop,abandoned,description,source_ref,operator:type,emergency,old_name,location,length,width,maxrotordiameter,maxweight,source:name,source:ref,elevation,building:part,height,layer,source:geometry,official_name,Manager,Owner,diameter,club,operator:wikidata,operator:wikipedia,landuse,gnis:ftype,owner:wikidata,image,addr:country,healthcare,name:signed,type
556111429,way,39.9583882,-75.198578,helipad,,,,,,Penn Presbyterian Medical Center Heliport,Q61724470,,PA39,,,,,,,,H2,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556111430,way,39.959158,-75.1976112,helipad,,,,,,Penn Presbyterian Medical Center Heliport,Q61724470,,PA39,,,,,,,,H1,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557849029,way,42.163653,-75.1290099,helipad,,,,,,Delaware Valley Hospital Heliport,Q61676496,,16NK,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557984996,way,42.5421736,-75.5268143,helipad,,,,,,UHS Chenango Memorial Hospital Heliport,Q61676351,,9NK2,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558147319,way,42.0914384,-76.7959532,helipad,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558147334,way,42.1006514,-76.8264025,helipad,,,277,,,Arnot Ogden Hospital Heliport,Q61676167,,3NK9,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ed Fleming, 600 Roe Ave, Elmira, Ny 14905, 607-737-415","Arnot-Ogden Memorial Hospital, 600 Roe Ave, Elmira, Ny 14905 USA",,,,,,,,,,,,
558319483,way,42.3735618,-77.2786639,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558323830,way,42.4695314,-76.5362198,helipad,,,,,,Cayuga Medical Center Helipad,Q61676244,,NY32,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558345044,way,42.3142217,-77.6597253,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558397288,way,42.0919122,-78.4284444,helipad,,,,,,Olean General Heliport,Q61676354,,5NK4,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558491070,way,42.0922152,-79.2314726,helipad,,,397,,975793,WCA Hospital Heliport,Q61676254,,4NK0,yes,,paving_stones,,,,,,,,,,,,,,,,4NK0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,
558496906,way,42.3295582,-79.5708731,helipad,,,,,978364,Westfield Memorial Hospital Heliport,Q61676514,,9NY2,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558533305,way,42.5108907,-78.6586448,helipad,,,,,978318,Bertrand Chaffee Hospital Heliport,Q61676461,,2NK6,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558886007,way,42.553522,-77.6972567,helipad,,,,,,Nicholas Noynes Hospital Helipad,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559200120,way,41.7087407,-74.7363814,helipad,,,,,978058,"Garnet Health Medical Center - Catskills, Harris Campus - Heliport",Q61676221,,3NK1,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community General Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,
559438759,way,41.3769437,-74.675753,helipad,,,,,978237,Port Jervis Fire Department Heliport,Q61676386,,NY08,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560565658,way,41.4345147,-74.041109,helipad,,,,,,Saint Luke's Cornwall Hospital Heliport,Q61676138,,84NK,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560862635,way,41.0850153,-73.8060305,helipad,,,,,,Westchester Medical Center Heliport,,,7NK8,,,asphalt,,,,,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561058362,way,40.780376,-72.9760883,helipad,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561085047,way,40.9727274,-76.6042825,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561363884,way,40.7264617,-73.5527472,helipad,,,,,978061,Medical Center,Q61723755,,0NK4,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561543527,way,40.5842047,-74.0832631,helipad,,,,,,Staten Island University Hospital Heliport,Q61676467,,NY52,yes,,concrete,,,,,NY52,,,,,,,,Staten Island University Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565100318,way,39.3940896,-76.291347,helipad,,,,,,H1,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567537433,way,39.4766147,-76.1142988,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568546412,way,39.1780302,-76.5396565,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569790124,way,41.7896045,-72.7991054,helipad,,,,,,,,,,no,2016-09,concrete,,,,,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570070075,way,41.9276969,-72.6868513,helipad,,,,,,,,,,no,,asphalt,,,,,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570792637,way,40.6329554,-75.458604,helipad,,,,,,Agere Systems-Lehigh Valley Central Campus Heliport,,,,,,,,,,,,,,,,,,,,,,,,ourairports.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572494655,way,41.0358457,-75.1560132,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572500476,way,41.0423139,-75.3543353,helipad,,,641,,1212281,Horace B Rowland State Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574678342,way,39.2875715,-76.6257466,helipad,,,,,595237,University of Maryland Shock Trauma Center Helipad,Q61672967,,MD71,,,aluminium,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574683238,way,39.2903312,-76.6076791,helipad,,MD,52,,595240,Baltimore Police Department Heliport,Q61672956,,MD10,yes,,concrete,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581021981,way,41.0553918,-75.5120627,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582409505,way,39.1547212,-77.0550122,helipad,,,,,,Medstar Montgomery Medical Center Heliport,Q61673083,,18MD,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583831641,way,39.7355201,-75.0651856,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584465009,way,40.9605901,-79.0010101,helipad,,,,,,Punxsutawney Area Hospital Heliport,Q61712673,,1PS8,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584984283,way,39.0482615,-80.4924813,helipad,,,,,,Stonewall Jackson Memorial Hospital Heliport,Q61726816,,WV75,,,concrete,,,,,,,,,,,,,,,,,,ourairports.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585501594,way,40.578483,-74.5929383,helipad,,NJ,29,,884937,Mack Trucks Helistop,Q35276892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588814755,way,39.9738667,-74.9171636,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591368889,way,40.4958095,-74.4499626,helipad,,,,,884859,Robert Wood Johnson Hospital Heliport,Q61675754,,9NJ4,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591380574,way,39.5922106,-75.4436939,helipad,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591382123,way,40.8616761,-74.8146414,helipad,,,,,884768,Hackettstown Community Hospital Heliport,Q61675685,,NJ66,yes,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591660435,way,42.1349901,-76.9708725,helipad,,,,,,Guthrie Corning Hospital Heliport,Q61676135,,8NY4,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591681784,way,41.7405289,-75.0481477,helipad,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591692092,way,42.2682355,-74.9171103,helipad,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591781705,way,42.3531144,-76.8614005,helipad,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594729314,way,41.6712062,-78.8178597,helipad,,,,,,UPMC Kane Heliport,Q61712346,,PA91,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane Community Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,
594739079,way,40.6583593,-78.7061338,helipad,,,,,,Conemaugh Miners Medical Center Heliport,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594750242,way,41.4117499,-80.3731313,helipad,,,,,,"Horizon Hospital System, Greenville Heliport",Q61712289,,PA46,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594786514,way,40.8326029,-75.7271087,helipad,,,,,,Saint Lukes/Gnaden Huetten Heliport,Q61712388,,PA99,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595088879,way,41.7848523,-76.4490553,helipad,,,,,,Guthrie Helipad,,,5PN2,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595274706,way,41.3271884,-77.7362169,helipad,,,,,,Bucktail Medical Center Heliport,Q61712732,,7PS8,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595424573,way,41.1571006,-79.0935338,helipad,,,,,,Brookville Hospital Heliport,Q61724449,,PA04,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596103801,way,40.9843037,-74.0153963,helipad,,,,,,Westwood Heliport,,,,,,,,,,,,,,,,,,,,,,,,ourairports.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598227600,way,39.4557006,-75.6839428,heliport,,,,,,Christina Care Health System Heliport,Q61671740,,,,,,,,,,,,,,,,,,Christina Care Health Services,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605137286,way,41.4929662,-74.0940474,helipad,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605137288,way,41.4930327,-74.0943228,helipad,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605137291,way,41.4931005,-74.0946003,helipad,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605137293,way,41.493169,-74.0948781,helipad,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605145161,way,41.4932376,-74.0951567,helipad,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605145162,way,41.4933049,-74.0954324,helipad,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605145163,way,41.4933718,-74.0957095,helipad,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605145167,way,41.5017641,-74.097707,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605146994,way,41.492401,-74.0935744,helipad,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605146995,way,41.4921417,-74.0936845,helipad,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605146996,way,41.4924898,-74.0927645,helipad,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605146997,way,41.4922318,-74.0928788,helipad,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605146998,way,41.4919716,-74.0929898,helipad,,,,,,,,,,,,,,,,,12s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607133645,way,41.1832391,-72.1888249,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614254082,way,40.3178574,-74.4896114,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620177412,way,40.479891,-75.6199341,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622150361,way,42.4521938,-73.2312218,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624141715,way,40.6445466,-74.0298867,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624981479,way,39.4648579,-74.5659367,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625298960,way,40.8546593,-77.1309497,helipad,,,,,,,,,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lat 40.8546, Long -77.131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626559472,way,40.6572775,-73.7801572,helipad,,,,,,HELIPAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629695383,way,39.2880658,-76.6257172,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632579888,way,41.6641295,-70.519838,helipad,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632580206,way,41.664169,-70.5192873,helipad,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632580315,way,41.6642155,-70.5187333,helipad,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633438583,way,41.9401797,-70.6471226,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645941991,way,40.2207805,-76.8478906,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658264270,way,40.2347532,-74.7190041,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662646708,way,42.5488956,-80.0494416,helipad,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668545410,way,41.7383839,-74.2162268,helipad,,,,,,,,,,no,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669310134,way,41.5364762,-72.5611033,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669612311,way,40.0695653,-75.302362,helipad,,,25,,,Conshohocken Heliport,,,5PA8,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672589258,way,39.2934487,-76.5428559,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679728686,way,41.2913011,-72.4316222,helipad,,,,,,State Police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681005212,way,39.9938308,-75.7852208,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686508927,way,40.9678188,-76.6056431,helipad,,,,,,,,,,,,,,,,,79PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690090621,way,40.6703486,-79.0115709,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693819497,way,40.0102021,-75.2134701,helipad,,,,,,401 City Avenue Heliport,Q61712604,,1PA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698105620,way,39.9404713,-75.106678,helipad,,,,,,,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703429263,way,39.3464702,-79.6679305,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710253816,way,40.7760184,-73.8809659,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710773484,way,40.7089601,-74.6831806,helipad,,NJ,90,,884660,Hamilton Farm Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710973168,way,39.7843625,-77.2560117,helipad,,PA,172,,1213706,Battlefield Heliport,Q61724461,,PA14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711549046,way,39.8247456,-77.235866,helipad,,,,,,Gettysburg Hospital Heliport,Q61712281,,PA11,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713676157,way,42.5362469,-70.7859083,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mapbox,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720600231,way,39.2093439,-77.107669,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730030653,way,40.0962911,-74.0875091,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yacht,,,,,,,,,,
736704356,way,40.5209669,-74.4800895,helipad,,,26,,,Colgate-Piscataway Heliport,Q61675748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738358342,way,41.2757885,-70.101857,helipad,,,,,,Nantucket Cottage Hospital heliport,Q74843829,09110.14*H,,,2019-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741774524,way,39.8493475,-77.1840019,helipad,,,,,,Helicopter Applicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744327404,way,41.633292,-72.4597621,helipad,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749302882,way,39.9497721,-75.1930813,helipad,,,,,,Hospital of University of PA/West Heliport,,,PA03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758713596,way,42.8785253,-79.259631,helipad,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760574695,way,39.9682253,-74.255621,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766384706,way,39.3958369,-76.933622,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770550015,way,40.9864167,-76.428269,helipad,,,,,,River Hill Heliport,Q61712116,,,,,,,,,,,,,,,,,,,,,,,ourairports.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771769034,way,39.990195,-75.1303323,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777422620,way,41.3706646,-75.6818966,helipad,,,,,,WNEP-TV,,,,,,,,,,,,,,,,,,,,,,,,ourairports.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780315249,way,41.3436805,-72.0804697,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781122897,way,39.761135,-77.2752622,helipad,,PA,159,,1213705,Sheraton Inn-Gettysburg Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781298203,way,41.5426711,-72.0880095,helipad,,,,,,,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781342697,way,39.0064369,-77.0566468,helipad,,,101,,594560,Walter Reed Forest Glen Heliport,Q64786764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783766437,way,40.3296625,-75.9498704,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786926076,way,40.7259569,-75.5760413,helipad,,,,,,Ranch Hill Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786968965,way,39.356414,-74.4181935,helipad,,,,,,Steel Pier Heliport,,,,,,,,,,,,,,,,,,,"Steel Pier, Atlantic City",,,,,ourairports.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788183093,way,40.8054911,-76.5700932,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791095648,way,40.3750911,-75.9795083,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792953426,way,40.6010579,-75.4750737,helipad,,,,,,A H Butz Downtown Allentown Heliport (24PN),Q61712074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roof,,,,,,,,,,,,,,,,,,,,,,,,,,
796325768,way,39.4540358,-76.2092487,helipad,,,11,,,Rite Aid Distribution Center Heliport,Q61672952,,8MD1,,,paved,,,,,,,,,,,,,,,,,,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797125300,way,40.4236185,-74.097963,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797156924,way,40.4876757,-79.9160035,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bing,,,,,,,,,,,,,,,
799126758,way,39.3358951,-76.5866712,helipad,,,68,,,Montebello Filtration Plant Heliport,Q61672963,,8MD2,,,,,,,,,,,,,,,,,,,,,ourairports.com;FAA,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
